fecha,punto,latitud,longitud,B01,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,sol_sus
2024-05-20,1,-27.4644962,-58.8680573,0.0478255454864766,0.0464363449977503,0.0822178324063619,0.1238745434416665,0.1275386702683237,0.085150905781322,0.0869094787372483,0.0738798081874847,0.012569412175152,0.0127938538692736,0.0566887276040183,110.00000000002784
2024-05-20,2,-27.4652135,-58.8669696,0.0291411402738756,0.0473262824945979,0.0843882138530413,0.1257588929600185,0.1303226517306434,0.0839126424656973,0.0868400914801491,0.0769481385747591,0.00014354952792119648,7.556047947016648e-05,0.0549939390685823,105.99999999996614
2024-05-20,3,-27.4662499,-58.8655555,0.0290883911980523,0.0486525471011797,0.0852882886926333,0.1229053487380345,0.1233590228690041,0.0774586076537768,0.0788071884049309,0.0661018788814544,-0.0015833862513924,-0.0004432259334458245,0.0479895683626333,95.99999999998944
2024-05-20,4,-27.4673687,-58.8642187,0.0240371382484833,0.0447711340255207,0.0815693926480081,0.1155476652913623,0.1088401277860005,0.0604161914024088,0.0622164085507392,0.0532153559227784,-0.0010534915555682,-0.0004244977276862806,0.0355624763502015,78.99999999999352
2024-05-20,5,-27.4692696,-58.8628216,0.0292390276574426,0.0447713997628953,0.080427601105637,0.1098952756987677,0.1036501237087779,0.0511180087924003,0.0508438837197091,0.0425759392480055,-0.0017822454942183,-2.4146642923975985e-05,0.0275402321583694,74.0000000000407
2024-05-20,6,-27.4704693,-58.8615767,0.0269806440919637,0.0410112581319279,0.0757165965106752,0.0995886880490515,0.0901169313324822,0.0404507267392343,0.0400617255104912,0.0340011937336789,-0.0005962492614344228,-0.0004173026180877868,0.0238663868771659,71.9999999999743
2024-05-20,7,-27.4721863,-58.8598219,0.0256231456167168,0.0409750524494383,0.0761537154515584,0.0959366518590185,0.0821844521496031,0.0328788438604937,0.0330786518752574,0.027190334474047,-0.0009351185096117356,0.0004980931278421647,0.0168442863764034,66.99999999995043
2024-05-20,8,-27.4732325,-58.8579279,0.0258387256827619,0.0395071932839022,0.0749094966385099,0.0869133439328935,0.072615746822622,0.0276727732270956,0.0282461481789747,0.0219852185497681,-7.590931879046063e-05,0.0012974931030637,0.0129850782040092,65.99999999998829
2024-05-30,1,-27.4651438,-58.8688526,0.0270462501794099,0.0464293261369069,0.083243980175919,0.1221107153428925,0.1244657635688781,0.0787655115127563,0.0798657263318697,0.0693110914693938,0.0007538844624327288,0.000365993331393434,0.0511829699907037,111.99999999995214
2024-05-30,2,-27.4656234,-58.866683,0.0301119589971171,0.0484934652017222,0.085163661175304,0.1242430292897754,0.1259617623355653,0.0778428167104721,0.0806480993827184,0.0667100797096888,-0.0007277892630857726,7.367707278010332e-05,0.0456246336301167,103.00000000000864
2024-05-30,3,-27.4674984,-58.8652638,0.030938716398345,0.0461832260092099,0.0840502662791146,0.1160555779933929,0.1128406955136193,0.0601436578565173,0.0594056277639336,0.0480196484261088,-0.0028819078320844,-0.0016245737723592,0.0321371182799339,82.9999999999842
2024-05-30,4,-27.4698467,-58.8635679,0.0308759175240993,0.0452174068325095,0.0825577527284622,0.1061075462235344,0.093368064198229,0.0390254263248708,0.039993919018242,0.0311708953231573,-0.0023902111635026,-0.0014433006419696,0.0189125159134467,72.00000000004536
2024-05-30,5,-27.4708793,-58.8624132,0.0293452687975433,0.0458274380200439,0.0822887155744764,0.1004781847198804,0.0839704299966494,0.0337716949482758,0.0315434785766734,0.0259140870637363,-0.0019661219428396,-0.0009583812724384996,0.0155770864544643,67.99999999998363
2024-05-30,6,-27.4730282,-58.8606735,0.0283927640153302,0.0434239212837484,0.081137989130285,0.0925170994467205,0.0721388260523478,0.0270008266799979,0.0245827159119976,0.0196502413600683,-0.0021240933177371,-0.0008402417879551649,0.0127748135063383,63.99999999999295
2024-05-30,7,-27.473469,-58.8593196,0.0294077245311604,0.0431601694888538,0.0803494594163364,0.0870367263754208,0.0665694433781835,0.0227315974318318,0.0216010248081551,0.0177646850546201,-0.0010821431642398,-0.0012017632729516,0.0099172421420613,61.99999999999762
2024-05-30,8,-27.4742076,-58.8576185,0.0250164326280355,0.0421472742325729,0.0791383898920483,0.0827841121289465,0.0600551714499791,0.0218657594588067,0.020598157412476,0.0162528407656484,0.00025147652842052694,3.1372816819283697e-05,0.0098099724079171,58.99999999996908
2024-12-16,1,-27.4644894,-58.868234,0.1371027463012271,0.1609722193744447,0.223076441221767,0.2908466690116458,0.2892741627163357,0.2642122324970033,0.2647663686010573,0.224396021829711,0.1543397071460882,0.1498588708539804,0.2090965939892662,115.99999999994282
