fecha_lab,longitud,latitud,param,valor,fecha_gis,punto,pixel,banda,reflect
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,1x1,B12,0.1041
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B01,0.1221555555555555
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B02,0.1446
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B03,0.1840444444444444
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B04,0.2276222222222222
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B05,0.2331111111111111
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B06,0.1769222222222222
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B07,0.1772111111111111
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B08,0.1689666666666666
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B8A,0.1487888888888889
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B11,0.1052555555555555
2024-05-30,-58.8688526,-27.4651438,sol_sus,111.99999999995214,2024-05-30,1,3x3,B12,0.1044555555555555
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B01,0.1246
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B02,0.1442
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B03,0.1835
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B04,0.2256
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B05,0.2321
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B06,0.175
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B07,0.1769
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B08,0.165
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B8A,0.142
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B11,0.102
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,1x1,B12,0.1026
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B01,0.1245888888888888
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B02,0.1448777777777777
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B03,0.1836222222222222
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B04,0.2266222222222222
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B05,0.2321111111111111
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B06,0.1748222222222222
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B07,0.1766111111111111
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B08,0.1651222222222222
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B8A,0.1423555555555555
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B11,0.1018888888888888
2024-05-30,-58.866683,-27.4656234,sol_sus,103.00000000000864,2024-05-30,2,3x3,B12,0.1023555555555555
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B01,0.1247
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B02,0.14
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B03,0.1819
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B04,0.218
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B05,0.2175
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B06,0.1575
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B07,0.1561
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B08,0.1463
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B8A,0.1297
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B11,0.0998
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,1x1,B12,0.1006
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B01,0.1246555555555555
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B02,0.1415222222222222
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B03,0.1817777777777778
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B04,0.2169777777777777
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B05,0.2173111111111111
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B06,0.1570333333333333
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B07,0.1560777777777778
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B08,0.1465777777777777
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B8A,0.1297
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B11,0.0999
2024-05-30,-58.8652638,-27.4674984,sol_sus,82.9999999999842,2024-05-30,3,3x3,B12,0.1006666666666666
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B01,0.1239
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B02,0.1417
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B03,0.1802
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B04,0.2052
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B05,0.1957
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B06,0.1358
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B07,0.1368
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B08,0.1294
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B8A,0.117
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B11,0.1003
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,1x1,B12,0.1009
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B01,0.1238111111111111
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B02,0.1398444444444444
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B03,0.1797111111111111
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B04,0.2056444444444444
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B05,0.1957111111111111
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B06,0.1357777777777777
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B07,0.1367222222222222
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B08,0.1294666666666666
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B8A,0.1168777777777778
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B11,0.1004222222222222
2024-05-30,-58.8635679,-27.4698467,sol_sus,72.00000000004536,2024-05-30,4,3x3,B12,0.1009333333333333
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B01,0.1219
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B02,0.1407
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B03,0.1792
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B04,0.1988
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B05,0.1854
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B06,0.1303
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B07,0.1282
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B08,0.1244
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B8A,0.1135
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B11,0.1008
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,1x1,B12,0.1013
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B01,0.1218666666666666
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B02,0.1403888888888889
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B03,0.1793111111111111
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B04,0.1995111111111111
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B05,0.1854222222222222
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B06,0.1303444444444444
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B07,0.1282333333333333
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B08,0.1239
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B8A,0.1136222222222222
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B11,0.1007666666666666
2024-05-30,-58.8624132,-27.4708793,sol_sus,67.99999999998363,2024-05-30,5,3x3,B12,0.1012444444444444
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B01,0.1197
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B02,0.137
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B03,0.1777
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B04,0.1908
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B05,0.1721
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B06,0.1227
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B07,0.1205
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B08,0.1169
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B8A,0.1102
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B11,0.1004
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,1x1,B12,0.1013
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B01,0.1196666666666666
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B02,0.1369444444444444
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B03,0.1777555555555555
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B04,0.1908555555555555
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B05,0.1720555555555555
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B06,0.1227
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B07,0.1203222222222222
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B08,0.1167444444444444
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B8A,0.1101888888888888
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B11,0.1003333333333333
2024-05-30,-58.8606735,-27.4730282,sol_sus,63.99999999999295,2024-05-30,6,3x3,B12,0.1012888888888888
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B01,0.1204
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B02,0.1353
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B03,0.1768
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B04,0.1836
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B05,0.1657
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B06,0.1176
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B07,0.1168
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B08,0.1142
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B8A,0.1064
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B11,0.1012
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,1x1,B12,0.1007
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B01,0.1203666666666666
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B02,0.1362
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B03,0.1766777777777778
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B04,0.1849333333333333
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B05,0.1657333333333333
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B06,0.1177222222222222
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B07,0.1166777777777777
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B08,0.1141777777777777
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B8A,0.1065333333333333
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B11,0.1012666666666666
2024-05-30,-58.8593196,-27.473469,sol_sus,61.99999999999762,2024-05-30,7,3x3,B12,0.1010111111111111
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B01,0.1133
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B02,0.1375
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B03,0.1754
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B04,0.1817
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B05,0.1594
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B06,0.1173
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B07,0.1164
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B08,0.1136
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B8A,0.1071
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B11,0.1037
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,1x1,B12,0.1031
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B01,0.1137888888888889
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B02,0.1352555555555555
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B03,0.1761444444444444
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B04,0.1815222222222222
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B05,0.1596111111111111
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B06,0.1171555555555555
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B07,0.1158666666666666
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B08,0.1129222222222222
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B8A,0.1065444444444444
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B11,0.1035666666666666
2024-05-30,-58.8576185,-27.4742076,sol_sus,58.99999999996908,2024-05-30,8,3x3,B12,0.1031888888888888
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B01,0.28375625
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B02,0.2794
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B03,0.3302
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B04,0.4076
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B05,0.48711875
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B06,0.37824375
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B07,0.400175
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B08,0.3138
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B8A,0.3515625
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B11,0.28781875
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,1x1,B12,0.29410625
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B01,0.2801215277777777
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B02,0.2931555555555555
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B03,0.3666222222222222
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B04,0.4303333333333333
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B05,0.4733826388888889
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B06,0.3784472222222222
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B07,0.3915743055555555
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B08,0.3363555555555556
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B8A,0.3450722222222222
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B11,0.2801520833333333
2024-12-16,-58.868234,-27.4644894,sol_sus,115.99999999994282,2024-12-16,1,3x3,B12,0.2872534722222222
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B01,0.21804375
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B02,0.2464
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B03,0.3122
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B04,0.3766
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B05,0.387625
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B06,0.292725
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B07,0.2968875
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B08,0.2746
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B8A,0.24615
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B11,0.14869375
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,1x1,B12,0.14278125
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B01,0.2179645833333333
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B02,0.2473111111111111
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B03,0.3110888888888888
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B04,0.375
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B05,0.3867451388888889
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B06,0.2933333333333333
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B07,0.2976569444444444
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B08,0.2750222222222222
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B8A,0.2461833333333333
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B11,0.1485770833333333
2024-12-16,-58.8676694,-27.4653045,sol_sus,95.00000000002728,2024-12-16,2,3x3,B12,0.1430236111111111
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B01,0.21228125
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B02,0.2488
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B03,0.3098
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B04,0.3632
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B05,0.37523125
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B06,0.2745375
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B07,0.28005625
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B08,0.254
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B8A,0.226125
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B11,0.15173125
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,1x1,B12,0.1470875
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B01,0.2123381944444444
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B02,0.2460888888888888
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B03,0.3090666666666666
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B04,0.3640222222222222
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B05,0.37245
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B06,0.2726340277777778
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B07,0.2775652777777778
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B08,0.2549111111111111
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B8A,0.2244270833333333
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B11,0.1501694444444444
2024-12-16,-58.8663692,-27.4661351,sol_sus,75.00000000000284,2024-12-16,3,3x3,B12,0.1461340277777778
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B01,0.19341875
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B02,0.1963
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B03,0.252
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B04,0.2826
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B05,0.2798875
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B06,0.185125
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B07,0.185175
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B08,0.1703
2024-12-16,-58.8653543,-27.4676448,sol_sus,58.00000000000693,2024-12-16,4,1x1,B8A,0.15619375
